source_pid,source_region_genre_id,source_position,source_pid_position,source_track_id,source_Track Name,source_Artist Name(s),source_audio_path,source_audio_relative_path,target_pid,target_region_genre_id,target_position,target_pid_position,target_track_id,target_Track Name,target_Artist Name(s),target_audio_path,target_audio_relative_path,label
12,telugu_chill_lyrics,88,12_88,2x2Y3mPsEqUuEEp3vQnZuC,Nammavemo,Mani Sharma;Saketh Komanduri,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\chill_lyrics\1 AM Feels Telugu\41. Nammavemo.mp3,data\raw_playlist_songs_downloaded\telugu\chill_lyrics\1 AM Feels Telugu\41. Nammavemo.mp3,27,western_sleep,78,27_78,2xkVyTSeoIWStwR6aH2Nse,Hawayein - Lofi Flip,Kedrock;Sd Style;Arijit Singh;Pritam;Bollywood Lofi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\78. Hawayein - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\78. Hawayein - Lofi Flip.mp3,0
13,telugu_sleep,39,13_39,4uG96xzwH70aLoUm4BAkpt,Bommanu Geesthey,Devi Sri Prasad;Jeans Srinivas;Gopika Poornima,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\59. Bommanu Geesthey.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\59. Bommanu Geesthey.mp3,7,hindi_study,16,7_16,5rNa4JvSQIUVl34hDuA39v,Get Ready To Fight Again,Pranaay;Ginny Diwan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\20. Get Ready To Fight Again.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\20. Get Ready To Fight Again.mp3,0
13,telugu_sleep,39,13_39,4uG96xzwH70aLoUm4BAkpt,Bommanu Geesthey,Devi Sri Prasad;Jeans Srinivas;Gopika Poornima,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\59. Bommanu Geesthey.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\59. Bommanu Geesthey.mp3,28,western_sleep,42,28_42,2sbmEcU4m0rpv67MYxpOu5,Fading Light,Soothing Oasis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\42. Fading Light.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\42. Fading Light.mp3,0
13,telugu_sleep,40,13_40,7jbNMW04ju92tfMsSwIJyi,Kannullo Nee Roopame,Hariharan;K. S. Chithra,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\3. Kannullo Nee Roopame.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\3. Kannullo Nee Roopame.mp3,29,western_sleep,58,29_58,4XNfveIPFuCFW2Yk89rSRl,someday,rainlove,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\58. someday.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\58. someday.mp3,0
13,telugu_sleep,40,13_40,7jbNMW04ju92tfMsSwIJyi,Kannullo Nee Roopame,Hariharan;K. S. Chithra,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\3. Kannullo Nee Roopame.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\3. Kannullo Nee Roopame.mp3,29,western_sleep,57,29_57,0zuhTMtimOSO4E9t2xcq24,lonely road,ist;dscpl.,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\57. lonely road.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\57. lonely road.mp3,0
13,telugu_sleep,41,13_41,2oYTG1BD9KM0CAuwqGPaKI,Cheppave Chirugali,Udit Narayan;Sujatha,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\85. Cheppave Chirugali.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\85. Cheppave Chirugali.mp3,22,western_focus,26,22_26,6A8yznQhYfSWauR7QQseCt,Bloom,Jozef De Schutter,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\28. Bloom.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\28. Bloom.mp3",0
13,telugu_sleep,41,13_41,2oYTG1BD9KM0CAuwqGPaKI,Cheppave Chirugali,Udit Narayan;Sujatha,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\85. Cheppave Chirugali.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\85. Cheppave Chirugali.mp3,27,western_sleep,94,27_94,5URlLDqCGAoMPHJm3DPACy,Teri Khushboo - Lofi Flip,Kritiman Mishra;Arijit Singh;Jeet Gannguli;Bollywood Lofi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\94. Teri Khushboo - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\94. Teri Khushboo - Lofi Flip.mp3,0
13,telugu_sleep,42,13_42,3tCNbaSxr2920IhZk8FGSC,Asalem Gurthukuradhu,Ilaiyaraaja;K. S. Chithra,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\7. Asalem Gurthukuradhu.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\7. Asalem Gurthukuradhu.mp3,28,western_sleep,11,28_11,4XYkH36IVadjm4iQe1lE1M,Ancient Oaks,Soothing Oasis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\11. Ancient Oaks.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\11. Ancient Oaks.mp3,0
13,telugu_sleep,42,13_42,3tCNbaSxr2920IhZk8FGSC,Asalem Gurthukuradhu,Ilaiyaraaja;K. S. Chithra,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\7. Asalem Gurthukuradhu.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\Telugu 90s & 2000s love songs\7. Asalem Gurthukuradhu.mp3,27,western_sleep,15,27_15,4XdgtQ0wt7fikgV4xvR5tm,Piya O Re Piya (Lofi Mix),Atif Aslam;Shreya Ghoshal;Shahraaz Khan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\15. Piya O Re Piya (Lofi Mix).mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\15. Piya O Re Piya (Lofi Mix).mp3,0
13,telugu_sleep,45,13_45,1O830N4qSvTEjDqDyvAuWQ,Gundu Sudhi,M. M. Keeravaani;Sunitha,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\72. Gundu Sudhi.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\72. Gundu Sudhi.mp3,25,western_focus,98,25_98,2Nk8JO0n5Juw1ibgXcnHcY,Catnip,Sloppy Jo,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\90. Catnip.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\90. Catnip.mp3,0
13,telugu_sleep,45,13_45,1O830N4qSvTEjDqDyvAuWQ,Gundu Sudhi,M. M. Keeravaani;Sunitha,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\72. Gundu Sudhi.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\72. Gundu Sudhi.mp3,26,western_focus,31,26_31,4LfQBA00ulFCsOn8KU7Kun,Plethora,Orphea Nyx,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\31. Plethora.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\31. Plethora.mp3,0
13,telugu_sleep,49,13_49,2herWh0PWhDrI6XCpj3FsI,Nuvvu Nuvvu,Devi Sri Prasad;Sumangaly,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\6. Nuvvu Nuvvu.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\6. Nuvvu Nuvvu.mp3,9,hindi_study,22,9_22,5Rn1DPzSzUktbhuNDDJocS,Party On My Mind,Pritam;KK;Shefali Alvares;Yo Yo Honey Singh;Prashant Ingole,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\25. Party On My Mind.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\25. Party On My Mind.mp3,0
13,telugu_sleep,49,13_49,2herWh0PWhDrI6XCpj3FsI,Nuvvu Nuvvu,Devi Sri Prasad;Sumangaly,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\6. Nuvvu Nuvvu.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\2000s Love Songs Telugu\6. Nuvvu Nuvvu.mp3,23,western_focus,31,23_31,31oyFnRAl3hmAiG3KKM2IQ,Edge of Silence,Elijah Edwards,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\34. Edge of Silence.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\34. Edge of Silence.mp3,0
14,telugu_sleep,49,14_49,3epPBKKjgTKO3FxnSddAH5,Ela Ela Naalo,Yuvan Shankar Raja;Haricharan;Shweta Pandit,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\Best Telugu Melody Songs\75. Ela Ela Naalo.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\Best Telugu Melody Songs\75. Ela Ela Naalo.mp3,24,western_focus,80,24_80,5gciuLqgjwVbZiMi4VSPYM,417 Hz Cleanse Negative Energy,Luna Riversong,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\81. 417 Hz Cleanse Negative Energy.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\81. 417 Hz Cleanse Negative Energy.mp3,0
14,telugu_sleep,49,14_49,3epPBKKjgTKO3FxnSddAH5,Ela Ela Naalo,Yuvan Shankar Raja;Haricharan;Shweta Pandit,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\sleep\Best Telugu Melody Songs\75. Ela Ela Naalo.mp3,data\raw_playlist_songs_downloaded\telugu\sleep\Best Telugu Melody Songs\75. Ela Ela Naalo.mp3,21,western_dj,68,21_68,557un1HgwYMuqfWGSTmnxw,Single Ladies (Put a Ring on It),Beyoncé,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\68. Single Ladies (Put a Ring on It).mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\68. Single Ladies (Put a Ring on It).mp3,0
15,western_chill_lyrics,3,15_3,2wVd7pvX8gbYTVOOL4eKjJ,Cold Feet,Callinsick,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\88. Cold Feet.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\88. Cold Feet.mp3,27,western_sleep,66,27_66,0Bfima51LTKrxuBYjv0Qwp,Teri Deewani - Lofi Flip,Kailash Kher;Deepanshu Ruhela;Bollywood Lofi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\66. Teri Deewani - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\66. Teri Deewani - Lofi Flip.mp3,0
15,western_chill_lyrics,3,15_3,2wVd7pvX8gbYTVOOL4eKjJ,Cold Feet,Callinsick,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\88. Cold Feet.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\88. Cold Feet.mp3,24,western_focus,85,24_85,4vBGdZOzUqXyelylv0eA2n,417 Hz Clear Negative Energy,Dante Flowwell,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\86. 417 Hz Clear Negative Energy.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\86. 417 Hz Clear Negative Energy.mp3,0
15,western_chill_lyrics,4,15_4,4ROHGNbd9HjDclib6xvS5N,Masterpiece - solo,Big Thief,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\4. Masterpiece - (solo).mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\4. Masterpiece - (solo).mp3,22,western_focus,79,22_79,1uBb2nYiZAbH0xHxvkgAg8,This Little Life,Yanson,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\84. This Little Life.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\84. This Little Life.mp3",0
15,western_chill_lyrics,4,15_4,4ROHGNbd9HjDclib6xvS5N,Masterpiece - solo,Big Thief,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\4. Masterpiece - (solo).mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\4. Masterpiece - (solo).mp3,29,western_sleep,3,29_3,4aTCyY8i8m1ZmvOtBi3UTH,Let Go - Slowed to perfection,Ark Patrol,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\3. Let Go - Slowed to perfection.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\3. Let Go - Slowed to perfection.mp3,0
15,western_chill_lyrics,5,15_5,4I1MhYsQQ71wkE5DiCWw5T,Stolen Seasons,Hazlett,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\20. Stolen Seasons.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\20. Stolen Seasons.mp3,28,western_sleep,77,28_77,3hLD6Xv985SnPkFJ9lwyo4,In the Mist,Soothing Oasis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\77. In the Mist.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\77. In the Mist.mp3,0
15,western_chill_lyrics,5,15_5,4I1MhYsQQ71wkE5DiCWw5T,Stolen Seasons,Hazlett,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\20. Stolen Seasons.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\20. Stolen Seasons.mp3,9,hindi_study,144,9_144,18YHbIhrleUkKKj2DvEp79,Zara Sa,Pritam;KK;Sayeed Quadri,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\12. Zara Sa.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\12. Zara Sa.mp3,0
15,western_chill_lyrics,13,15_13,1nHKI4L5pWrN5CUvW07nHP,Let Her Go (feat. Ed Sheeran) - Anniversary Edition,Passenger;Ed Sheeran,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\8. Let Her Go (feat. Ed Sheeran) - Anniversary Edition.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\8. Let Her Go (feat. Ed Sheeran) - Anniversary Edition.mp3,22,western_focus,63,22_63,1KHsiSUsPFk6MP81URBBGB,Eternal,Rasmus H Thomsen,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\68. Eternal.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\68. Eternal.mp3",0
15,western_chill_lyrics,13,15_13,1nHKI4L5pWrN5CUvW07nHP,Let Her Go (feat. Ed Sheeran) - Anniversary Edition,Passenger;Ed Sheeran,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\8. Let Her Go (feat. Ed Sheeran) - Anniversary Edition.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\8. Let Her Go (feat. Ed Sheeran) - Anniversary Edition.mp3,20,western_dj,71,20_71,46PqPlhhW6MAk21IDFNLnx,Belly Dancer (Bananza) - Remix,Akon;Kardinal Offishall,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\71. Belly Dancer (Bananza) - Remix.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\71. Belly Dancer (Bananza) - Remix.mp3,0
15,western_chill_lyrics,14,15_14,566yEfNfBoojymRCZRbkxU,howling,mehro,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\89. howling.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\89. howling.mp3,9,hindi_study,34,9_34,0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")",Vishal-Shekhar;Arijit Singh;Shilpa Rao;Kumaar,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\43. Ghungroo (From _War_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\43. Ghungroo (From _War_).mp3,0
15,western_chill_lyrics,14,15_14,566yEfNfBoojymRCZRbkxU,howling,mehro,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\89. howling.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\89. howling.mp3,28,western_sleep,88,28_88,2N26MsLOsLxB6EjHK4xosr,Moonlit Skies,Soothing Oasis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\88. Moonlit Skies.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\88. Moonlit Skies.mp3,0
15,western_chill_lyrics,15,15_15,6AmrRS8slCMxGUZePjV6dH,Resin,Dustin Tebbutt,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\17. Resin.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\17. Resin.mp3,20,western_dj,94,20_94,7dX17Wj6NWLALffTQURbNa,Nobody Else,Axwell,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\94. Nobody Else.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\94. Nobody Else.mp3,0
15,western_chill_lyrics,15,15_15,6AmrRS8slCMxGUZePjV6dH,Resin,Dustin Tebbutt,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\17. Resin.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\17. Resin.mp3,26,western_focus,68,26_68,7imtufjk7dfVd1dBpXxhT7,Where We Belong,Ferragno,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\68. Where We Belong.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\68. Where We Belong.mp3,0
15,western_chill_lyrics,22,15_22,6v2NgEbmGFOulY74emLe6u,The Life,Marc Scibilia,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\83. The Life.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\83. The Life.mp3,27,western_sleep,95,27_95,6URZh0L8qZ3v7q5EzPFE7A,Doobey - Lofi Flip,VIBIE;OAFF;Savera;Lothika;Kausar Munir,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\95. Doobey - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\95. Doobey - Lofi Flip.mp3,0
15,western_chill_lyrics,22,15_22,6v2NgEbmGFOulY74emLe6u,The Life,Marc Scibilia,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\83. The Life.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\83. The Life.mp3,26,western_focus,50,26_50,2Kc5LcEp1QG3tCTI4Bi21n,Rowan,Ben Moldau,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\50. Rowan.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\50. Rowan.mp3,0
15,western_chill_lyrics,29,15_29,1WXVfFRD89EtVURD4Tbixo,The Breach,Dustin Tebbutt,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\25. The Breach.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\25. The Breach.mp3,20,western_dj,82,20_82,09DAnXBRhprRe5ftuRNLC1,Selawena Manasa,Spade Squad,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\82. Selawena Manasa.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\82. Selawena Manasa.mp3,0
