source_clean_index,source_Track URI,source_Track Name,source_Artist Name(s),source_track_id,source_pid,source_region_genre_id,source_position,source_pid_position,source_audio_path,source_audio_relative_path,source_downloaded_title,source_downloaded_playlist_name,source_downloaded_position,source_position_matches,source_filename,source_has_audio,target_clean_index,target_Track URI,target_Track Name,target_Artist Name(s),target_track_id,target_pid,target_region_genre_id,target_position,target_pid_position,target_audio_path,target_audio_relative_path,target_downloaded_title,target_downloaded_playlist_name,target_downloaded_position,target_position_matches,target_filename,target_has_audio,label
2930.0,spotify:track:2B3IRd11PnWIuoSABoGw1y,Look Up Into The Sky,Clara Nishimoto,2B3IRd11PnWIuoSABoGw1y,26,western_focus,94,26_94,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\94. Look Up Into The Sky.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\94. Look Up Into The Sky.mp3,Look Up Into The Sky,Instrumental Study,94.0,True,94. Look Up Into The Sky.mp3,True,2931.0,spotify:track:7xWIjzKV1OyZDnuA1DQNqM,Mirabella,Adiamo Mero,7xWIjzKV1OyZDnuA1DQNqM,26.0,western_focus,95.0,26_95,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\95. Mirabella.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\95. Mirabella.mp3,Mirabella,Instrumental Study,95.0,True,95. Mirabella.mp3,True,1
1824.0,spotify:track:4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre;Snoop Dogg,4LwU4Vp6od3Sb08CsP99GC,20,western_dj,9,20_9,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\9. The Next Episode.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\9. The Next Episode.mp3,The Next Episode,DJ Songs,9.0,True,9. The Next Episode.mp3,True,1825.0,spotify:track:0wI0S42Cg41DVGqIIVimTM,Blinding Lights,Revelries;Victoria Voss,0wI0S42Cg41DVGqIIVimTM,20.0,western_dj,10.0,20_10,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\10. Blinding Lights.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\10. Blinding Lights.mp3,Blinding Lights,DJ Songs,10.0,True,10. Blinding Lights.mp3,True,1
,,Under Branches,Lyraen,5VVWCrak60nyCnFq9m1u28,26,western_focus,14,26_14,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\14. Under Branches.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\14. Under Branches.mp3,,,,,,,,,Tum Ho Toh,Iqlipse Nova;Prakriti Kakar,2LUY01YYiSU1LxoyX1ERwQ,17.0,western_chill_lyrics,14.0,17_14,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\14. Tum Ho Toh.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\14. Tum Ho Toh.mp3,,,,,,,0
1468.0,spotify:track:59alvnjzlbX6LaHhXGDZYv,Khwab,Iqlipse Nova;Aditya A,59alvnjzlbX6LaHhXGDZYv,17,western_chill_lyrics,15,17_15,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\15. Khwab.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\15. Khwab.mp3,Khwab,Indie 'n' Chill,15.0,True,15. Khwab.mp3,True,1469.0,spotify:track:7D3Ye9VMbfDXU78FtR3pFt,When We Feel Young - Nature Tapes,When Chai Met Toast,7D3Ye9VMbfDXU78FtR3pFt,17.0,western_chill_lyrics,16.0,17_16,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\16. When We Feel Young - Nature Tapes.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\16. When We Feel Young - Nature Tapes.mp3,When We Feel Young - Nature Tapes,Indie 'n' Chill,16.0,True,16. When We Feel Young - Nature Tapes.mp3,True,1
,,a new romance,Alexandra Streliski,2Vg4ixMU7OJAfFR4tLMnvN,22,western_focus,77,22_77,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\82. a new romance.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\82. a new romance.mp3",,,,,,,,,The War Begins (Background Music),Tapas Relia,6IpRsKNb71BitzSfWW26Zp,7.0,hindi_study,51.0,7_51,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\59. The War Begins (Background Music).mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\59. The War Begins (Background Music).mp3,,,,,,,0
,,Shade,Astra,7Izr4elXjEeNUeCRWYwp8q,23,western_focus,17,23_17,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\14. Shade.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\14. Shade.mp3,,,,,,,,,Cooler Than Me,Lucky Luke,525GY0mXYnxajolwgS8Eaz,19.0,western_dj,66.0,19_66,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\59. Cooler Than Me.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\59. Cooler Than Me.mp3",,,,,,,0
1509.0,spotify:track:6iCH68EVZeUm0qlIBp5GOO,Small Change,DON WEST,6iCH68EVZeUm0qlIBp5GOO,18,western_chill_lyrics,9,18_9,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\24. Small Change.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\24. Small Change.mp3,Small Change,Indie Chillout,24.0,False,24. Small Change.mp3,True,1510.0,spotify:track:6hkafjAcHMk1TtSF6w2wIx,car,Royel Otis,6hkafjAcHMk1TtSF6w2wIx,18.0,western_chill_lyrics,10.0,18_10,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\60. car.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\60. car.mp3,car,Indie Chillout,60.0,False,60. car.mp3,True,1
,,Bahara - Chill Version,Vishal-Shekhar;Rahat Fateh Ali Khan,0495XdT8Vts83c6D62srGw,27,western_sleep,68,27_68,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\68. Bahara - Chill Version.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\68. Bahara - Chill Version.mp3,,,,,,,,,Sad (feat. Afrojack),Chico Rose;AFROJACK,4ESPuOrSsRcBISzcMlzmY5,19.0,western_dj,54.0,19_54,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\48. Sad (feat. Afrojack).mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\48. Sad (feat. Afrojack).mp3",,,,,,,0
,,End of Starts,Mellow Mirror,3m5jVCSYM6fPp8g4aWhdN8,25,western_focus,29,25_29,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\23. End of Starts.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\23. End of Starts.mp3,,,,,,,,,Channa Mereya - Lofi Flip,Deepanshu Ruhela;Pritam;Arijit Singh;Bollywood Lofi,4zKUbaPleWBF1tKyfCtLHw,27.0,western_sleep,61.0,27_61,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\61. Channa Mereya - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\61. Channa Mereya - Lofi Flip.mp3,,,,,,,0
,,Gemini Eyes,Arima Ederra,6BXUGrMChRpa4jXpUJWseE,18,western_chill_lyrics,14,18_14,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\14. Gemini Eyes.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\14. Gemini Eyes.mp3,,,,,,,,,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",Teriyaki Boyz,0upFohXrGxIIAjyaJmCkMU,21.0,western_dj,26.0,21_26,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\26. Tokyo Drift (Fast & Furious) - From _The Fast And The Furious_ Tokyo Drift_ Soundtrack.mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\26. Tokyo Drift (Fast & Furious) - From _The Fast And The Furious_ Tokyo Drift_ Soundtrack.mp3,,,,,,,0
,,Staring,Soothing Oasis,4u7WKfvgkQscF3s9HtwoT6,28,western_sleep,71,28_71,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\71. Staring.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\71. Staring.mp3,,,,,,,,,trust falling,ist;Raouf,5HoLSYKyW1FNA89lZc4e54,29.0,western_sleep,70.0,29_70,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\70. trust falling.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\70. trust falling.mp3,,,,,,,0
2348.0,spotify:track:4B6Nriqk08YIv2qQl5f9Cn,Silk Tone,Eden,4B6Nriqk08YIv2qQl5f9Cn,23,western_focus,67,23_67,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\78. Silk Tone.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\78. Silk Tone.mp3,Silk Tone,Deep Focus,78.0,False,78. Silk Tone.mp3,True,2349.0,spotify:track:3i1iDKolaDyxKw5Y9NKlUR,Gravity,Ambient Saga,3i1iDKolaDyxKw5Y9NKlUR,23.0,western_focus,68.0,23_68,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\79. Gravity.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\79. Gravity.mp3,Gravity,Deep Focus,79.0,False,79. Gravity.mp3,True,1
,,Keep It Low,404BABY,7nyAUI0xzaxCtE1HXdcqpn,21,western_dj,8,21_8,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\8. Keep It Low.mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\8. Keep It Low.mp3,,,,,,,,,No Cap,KR$NA,1XdUEm2MwB6ysy6E80ltMg,7.0,hindi_study,32.0,7_32,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\38. No Cap.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\38. No Cap.mp3,,,,,,,0
,,Alvida - Lofi Flip,Lo-fi 2307;Harshal Rajput;KK;Pritam,6vYdbwvMr4nvv2fNJn3FBT,27,western_sleep,84,27_84,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\84. Alvida - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\84. Alvida - Lofi Flip.mp3,,,,,,,,,Tum Jo Aaye & Tere Bin Nahin Lagda,Rahat Fateh Ali Khan;Tulsi Kumar;Asees Kaur;Tanishk Bagchi;Dj Chetas;DJ Nyk,2NOVGPOYR9H4hMxGRFZH9f,8.0,hindi_study,53.0,8_53,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\52. Tum Jo Aaye & Tere Bin Nahin Lagda.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\52. Tum Jo Aaye & Tere Bin Nahin Lagda.mp3,,,,,,,0
,,Imagination,Shawn Mendes,21TcDbGosp7w9YhTjOszgA,29,western_sleep,64,29_64,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\64. Imagination.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\64. Imagination.mp3,,,,,,,,,Over Time,August Sands,7lXbhwS6BQdF9XmZKfewpS,23.0,western_focus,46.0,23_46,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\55. Over Time.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\55. Over Time.mp3,,,,,,,0
1860.0,spotify:track:5VayHAvzwBx4i87c1twFjS,Seeti Maar,Jaspreet Jasz;Rita Thyagarajan,5VayHAvzwBx4i87c1twFjS,20,western_dj,45,20_45,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\45. Seeti Maar.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\45. Seeti Maar.mp3,Seeti Maar,DJ Songs,45.0,True,45. Seeti Maar.mp3,True,1861.0,spotify:track:78g1KU3zvKQLS5emtG9Xiu,"Bullet Song (From ""The Warriorr "")(Tamil)",Devi Sri Prasad;Silambarasan TR;Haripriya;Viveka,78g1KU3zvKQLS5emtG9Xiu,20.0,western_dj,46.0,20_46,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\46. Bullet Song (From _The Warriorr _)(Tamil).mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\46. Bullet Song (From _The Warriorr _)(Tamil).mp3,Bullet Song (From _The Warriorr _)(Tamil),DJ Songs,46.0,True,46. Bullet Song (From _The Warriorr _)(Tamil).mp3,True,1
,,Aarambh,Piyush Mishra,1PZZtXR7nsNIyRcqd7UeiF,7,hindi_study,22,7_22,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\26. Aarambh.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\26. Aarambh.mp3,,,,,,,,,Escape With Me,dani perez;leo maneo,4bM76rICH21d0LssB9vvrN,21.0,western_dj,14.0,21_14,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\14. Escape With Me.mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\14. Escape With Me.mp3,,,,,,,0
1681.0,spotify:track:6dgSTZqGVfc0u6mI6I37Jj,Messy,BALD,6dgSTZqGVfc0u6mI6I37Jj,19,western_dj,81,19_81,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\75. Messy.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\75. Messy.mp3",Messy,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",75.0,False,75. Messy.mp3,True,1682.0,spotify:track:6yW6Q8ZPgDBQA1yHWL4Jmh,Mas Que Nada,Oliver Heldens;Ian Asher;Sérgio Mendes,6yW6Q8ZPgDBQA1yHWL4Jmh,19.0,western_dj,82.0,19_82,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\76. Mas Que Nada.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\76. Mas Que Nada.mp3",Mas Que Nada,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",76.0,False,76. Mas Que Nada.mp3,True,1
1507.0,spotify:track:53j4dcm9Jn47sFJx8nVz5X,Senses ft. Sampha,Arlo Parks;Sampha,53j4dcm9Jn47sFJx8nVz5X,18,western_chill_lyrics,7,18_7,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\7. Senses ft. Sampha.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\7. Senses ft. Sampha.mp3,Senses ft. Sampha,Indie Chillout,7.0,True,7. Senses ft. Sampha.mp3,True,1508.0,spotify:track:5TWmdXXBJkNDZzRA94PwAr,Mononoke,Gabriela Richardson,5TWmdXXBJkNDZzRA94PwAr,18.0,western_chill_lyrics,8.0,18_8,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\8. Mononoke.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\8. Mononoke.mp3,Mononoke,Indie Chillout,8.0,True,8. Mononoke.mp3,True,1
,,breathing,Swik,3Q0ApNas6CLZYV71oF9EVc,29,western_sleep,28,29_28,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\28. breathing.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\28. breathing.mp3,,,,,,,,,Ranjha - Lofi Flip,VIBIE;Jasleen Royal;B Praak;Bollywood Lofi,7vwTvVDpsONocB0zr8ShtJ,27.0,western_sleep,25.0,27_25,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\25. Ranjha - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\25. Ranjha - Lofi Flip.mp3,,,,,,,0
1342.0,spotify:track:54ABL1JLniXU05wUsyLolp,Coastline,APE;Queen D,54ABL1JLniXU05wUsyLolp,16,western_chill_lyrics,1,16_1,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\1. Coastline.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\1. Coastline.mp3,Coastline,ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025,1.0,True,1. Coastline.mp3,True,1343.0,spotify:track:7waPnxxuXOKCe4AvNkwNaK,Wake up,Luca,7waPnxxuXOKCe4AvNkwNaK,16.0,western_chill_lyrics,2.0,16_2,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\6. Wake up.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\6. Wake up.mp3,Wake up,ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025,6.0,False,6. Wake up.mp3,True,1
,,icelight,ID10,18wYISgl9wYZofs8R4mz1H,29,western_sleep,85,29_85,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\85. icelight.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\85. icelight.mp3,,,,,,,,,Memory Reboot,VØJ;Narvent,1A7qPfbcyRVEdcZiwTFhZI,20.0,western_dj,88.0,20_88,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\88. Memory Reboot.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\88. Memory Reboot.mp3,,,,,,,0
,,Transient,Audio Sculptor,20Y3tPUnJ5Pmkilgt0nXDb,25,western_focus,2,25_2,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\2. Transient.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\2. Transient.mp3,,,,,,,,,Clouds Passing,Soothing Oasis,4AfDkG6fWYPKfavgZDkI0C,28.0,western_sleep,83.0,28_83,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\83. Clouds Passing.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\83. Clouds Passing.mp3,,,,,,,0
,,Glimmering,Avery's Ambient,4blw5uBskmyk1IkbUpx2uO,28,western_sleep,22,28_22,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\22. Glimmering.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\22. Glimmering.mp3,,,,,,,,,Hawayein - Lofi Flip,VIBIE;Arijit Singh;Pritam;Bollywood Lofi,5w1MhmSc5S5iHnhy4s3fFb,8.0,hindi_study,54.0,8_54,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\53. Hawayein - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\53. Hawayein - Lofi Flip.mp3,,,,,,,0
1635.0,spotify:track:5BkbBYLV7boFlYvEtV7wOk,One Last Time,BALD;K3YN0T3,5BkbBYLV7boFlYvEtV7wOk,19,western_dj,35,19_35,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\30. One Last Time.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\30. One Last Time.mp3",One Last Time,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",30.0,False,30. One Last Time.mp3,True,1636.0,spotify:track:4sMR8fuTzbUyzB0asxifV0,Desire,Ian Asher;Olly Alexander (Years & Years),4sMR8fuTzbUyzB0asxifV0,19.0,western_dj,36.0,19_36,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\31. Desire.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\31. Desire.mp3",Desire,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",31.0,False,31. Desire.mp3,True,1
