audio_path,audio_relative_path,region,category,downloaded_playlist_name,downloaded_position,downloaded_title,filename
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\28. Ganpat.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\28. Ganpat.mp3,hindi,study,Gym workout Hindi songs,28,Ganpat,28. Ganpat.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\29. Angry Mix.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\29. Angry Mix.mp3,hindi,study,Gym workout Hindi songs,29,Angry Mix,29. Angry Mix.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\30. Get Ready To Fight.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\30. Get Ready To Fight.mp3,hindi,study,Gym workout Hindi songs,30,Get Ready To Fight,30. Get Ready To Fight.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\31. Bolo Har Har Har.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\31. Bolo Har Har Har.mp3,hindi,study,Gym workout Hindi songs,31,Bolo Har Har Har,31. Bolo Har Har Har.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\33. Chak Lein De.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\33. Chak Lein De.mp3,hindi,study,Gym workout Hindi songs,33,Chak Lein De,33. Chak Lein De.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\34. Bhaag Milkha Bhaag.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\34. Bhaag Milkha Bhaag.mp3,hindi,study,Gym workout Hindi songs,34,Bhaag Milkha Bhaag,34. Bhaag Milkha Bhaag.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\35. Taandav.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\35. Taandav.mp3,hindi,study,Gym workout Hindi songs,35,Taandav,35. Taandav.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\36. Zinda Hai.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\36. Zinda Hai.mp3,hindi,study,Gym workout Hindi songs,36,Zinda Hai,36. Zinda Hai.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\37. Saugandh Mujhe Iss Mitti Ki.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\37. Saugandh Mujhe Iss Mitti Ki.mp3,hindi,study,Gym workout Hindi songs,37,Saugandh Mujhe Iss Mitti Ki,37. Saugandh Mujhe Iss Mitti Ki.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\38. No Cap.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\38. No Cap.mp3,hindi,study,Gym workout Hindi songs,38,No Cap,38. No Cap.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\39. Untitled.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\39. Untitled.mp3,hindi,study,Gym workout Hindi songs,39,Untitled,39. Untitled.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\40. Living Legend.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\40. Living Legend.mp3,hindi,study,Gym workout Hindi songs,40,Living Legend,40. Living Legend.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\41. Sam Dam Dand Bhed.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\41. Sam Dam Dand Bhed.mp3,hindi,study,Gym workout Hindi songs,41,Sam Dam Dand Bhed,41. Sam Dam Dand Bhed.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\42. Aasman Ko Chukar.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\42. Aasman Ko Chukar.mp3,hindi,study,Gym workout Hindi songs,42,Aasman Ko Chukar,42. Aasman Ko Chukar.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\43. Jashn-e-Ishqa.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\43. Jashn-e-Ishqa.mp3,hindi,study,Gym workout Hindi songs,43,Jashn-e-Ishqa,43. Jashn-e-Ishqa.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\44. Shoorveer.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\44. Shoorveer.mp3,hindi,study,Gym workout Hindi songs,44,Shoorveer,44. Shoorveer.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\45. Gussa.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\45. Gussa.mp3,hindi,study,Gym workout Hindi songs,45,Gussa,45. Gussa.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\46. Jalwa Re Jalwa.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\46. Jalwa Re Jalwa.mp3,hindi,study,Gym workout Hindi songs,46,Jalwa Re Jalwa,46. Jalwa Re Jalwa.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\48. Ravan.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\48. Ravan.mp3,hindi,study,Gym workout Hindi songs,48,Ravan,48. Ravan.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\49. Shoorveer III.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\49. Shoorveer III.mp3,hindi,study,Gym workout Hindi songs,49,Shoorveer III,49. Shoorveer III.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\50. Yalgaar.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\50. Yalgaar.mp3,hindi,study,Gym workout Hindi songs,50,Yalgaar,50. Yalgaar.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\51. Rudra Shiva Stotram Mantra.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\51. Rudra Shiva Stotram Mantra.mp3,hindi,study,Gym workout Hindi songs,51,Rudra Shiva Stotram Mantra,51. Rudra Shiva Stotram Mantra.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\52. Jai Hanuman - From _Dieyana House_.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\52. Jai Hanuman - From _Dieyana House_.mp3,hindi,study,Gym workout Hindi songs,52,Jai Hanuman - From _Dieyana House_,52. Jai Hanuman - From _Dieyana House_.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\54. Yaar Haryane Te.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\54. Yaar Haryane Te.mp3,hindi,study,Gym workout Hindi songs,54,Yaar Haryane Te,54. Yaar Haryane Te.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\55. Shiv Tandav Stotram (Har Har Shiv Shankar).mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\55. Shiv Tandav Stotram (Har Har Shiv Shankar).mp3,hindi,study,Gym workout Hindi songs,55,Shiv Tandav Stotram (Har Har Shiv Shankar),55. Shiv Tandav Stotram (Har Har Shiv Shankar).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\56. Kaal Ke Hain Mahakal.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\56. Kaal Ke Hain Mahakal.mp3,hindi,study,Gym workout Hindi songs,56,Kaal Ke Hain Mahakal,56. Kaal Ke Hain Mahakal.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\57. Ravan Ravan Hoon Main.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\57. Ravan Ravan Hoon Main.mp3,hindi,study,Gym workout Hindi songs,57,Ravan Ravan Hoon Main,57. Ravan Ravan Hoon Main.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\58. Shoorveer II.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\58. Shoorveer II.mp3,hindi,study,Gym workout Hindi songs,58,Shoorveer II,58. Shoorveer II.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\59. The War Begins (Background Music).mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\59. The War Begins (Background Music).mp3,hindi,study,Gym workout Hindi songs,59,The War Begins (Background Music),59. The War Begins (Background Music).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\60. Prithvi.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\60. Prithvi.mp3,hindi,study,Gym workout Hindi songs,60,Prithvi,60. Prithvi.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\61. Baap Se.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\61. Baap Se.mp3,hindi,study,Gym workout Hindi songs,61,Baap Se,61. Baap Se.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\62. Haath Toh Laga.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\62. Haath Toh Laga.mp3,hindi,study,Gym workout Hindi songs,62,Haath Toh Laga,62. Haath Toh Laga.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\63. Hari Har (From _Prithviraj_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\63. Hari Har (From _Prithviraj_).mp3,hindi,study,Gym workout Hindi songs,63,Hari Har (From _Prithviraj_),63. Hari Har (From _Prithviraj_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\64. Deva Shree Ganesha.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\64. Deva Shree Ganesha.mp3,hindi,study,Gym workout Hindi songs,64,Deva Shree Ganesha,64. Deva Shree Ganesha.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\65. Gooda.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\65. Gooda.mp3,hindi,study,Gym workout Hindi songs,65,Gooda,65. Gooda.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\66. Saza-E-Maut.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\66. Saza-E-Maut.mp3,hindi,study,Gym workout Hindi songs,66,Saza-E-Maut,66. Saza-E-Maut.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\67. Kuch Karne Ka.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\67. Kuch Karne Ka.mp3,hindi,study,Gym workout Hindi songs,67,Kuch Karne Ka,67. Kuch Karne Ka.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\68. 3_59 AM.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\68. 3_59 AM.mp3,hindi,study,Gym workout Hindi songs,68,3_59 AM,68. 3_59 AM.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\69. Hindu Chalisa.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\69. Hindu Chalisa.mp3,hindi,study,Gym workout Hindi songs,69,Hindu Chalisa,69. Hindu Chalisa.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\70. Zor Se Zor Laga.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\70. Zor Se Zor Laga.mp3,hindi,study,Gym workout Hindi songs,70,Zor Se Zor Laga,70. Zor Se Zor Laga.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\71. Tandava - Blazy & Gottinari Remix.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\71. Tandava - Blazy & Gottinari Remix.mp3,hindi,study,Gym workout Hindi songs,71,Tandava - Blazy & Gottinari Remix,71. Tandava - Blazy & Gottinari Remix.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\72. Hanuman Chalisa (Asante Sana Remix).mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\72. Hanuman Chalisa (Asante Sana Remix).mp3,hindi,study,Gym workout Hindi songs,72,Hanuman Chalisa (Asante Sana Remix),72. Hanuman Chalisa (Asante Sana Remix).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\73. Aathma Raama.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\73. Aathma Raama.mp3,hindi,study,Gym workout Hindi songs,73,Aathma Raama,73. Aathma Raama.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\74. Hanuman Chalisa Superfast.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\74. Hanuman Chalisa Superfast.mp3,hindi,study,Gym workout Hindi songs,74,Hanuman Chalisa Superfast,74. Hanuman Chalisa Superfast.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\75. Shiv Panchakshar Stotra.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\75. Shiv Panchakshar Stotra.mp3,hindi,study,Gym workout Hindi songs,75,Shiv Panchakshar Stotra,75. Shiv Panchakshar Stotra.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\1. Tum Se Hi (From _Love In Lo-Fi Volume 1_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\1. Tum Se Hi (From _Love In Lo-Fi Volume 1_).mp3,hindi,study,Study Music Hindi (Lofi Songs),1,Tum Se Hi (From _Love In Lo-Fi Volume 1_),1. Tum Se Hi (From _Love In Lo-Fi Volume 1_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\2. Subhanallah Lofi Mix.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\2. Subhanallah Lofi Mix.mp3,hindi,study,Study Music Hindi (Lofi Songs),2,Subhanallah Lofi Mix,2. Subhanallah Lofi Mix.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\3. Pee Loon Lofi Mix.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\3. Pee Loon Lofi Mix.mp3,hindi,study,Study Music Hindi (Lofi Songs),3,Pee Loon Lofi Mix,3. Pee Loon Lofi Mix.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\4. Saibo.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\4. Saibo.mp3,hindi,study,Study Music Hindi (Lofi Songs),4,Saibo,4. Saibo.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\5. Mere Bina - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\5. Mere Bina - Lofi Flip.mp3,hindi,study,Study Music Hindi (Lofi Songs),5,Mere Bina - Lofi Flip,5. Mere Bina - Lofi Flip.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\6. In Dino - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\6. In Dino - Lofi Flip.mp3,hindi,study,Study Music Hindi (Lofi Songs),6,In Dino - Lofi Flip,6. In Dino - Lofi Flip.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\7. Ek Din Title Track - From _Ek Din_.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\7. Ek Din Title Track - From _Ek Din_.mp3,hindi,study,Study Music Hindi (Lofi Songs),7,Ek Din Title Track - From _Ek Din_,7. Ek Din Title Track - From _Ek Din_.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\8. Kya Meri Yaad Aati Hai (From _Sky Force_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\8. Kya Meri Yaad Aati Hai (From _Sky Force_).mp3,hindi,study,Study Music Hindi (Lofi Songs),8,Kya Meri Yaad Aati Hai (From _Sky Force_),8. Kya Meri Yaad Aati Hai (From _Sky Force_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\9. Janam Janam - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\9. Janam Janam - Lofi Flip.mp3,hindi,study,Study Music Hindi (Lofi Songs),9,Janam Janam - Lofi Flip,9. Janam Janam - Lofi Flip.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\10. Kesariya (From _Brahmastra_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\10. Kesariya (From _Brahmastra_).mp3,hindi,study,Study Music Hindi (Lofi Songs),10,Kesariya (From _Brahmastra_),10. Kesariya (From _Brahmastra_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\11. Agar Ho Tum (From _Mr. And Mrs. Mahi_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\11. Agar Ho Tum (From _Mr. And Mrs. Mahi_).mp3,hindi,study,Study Music Hindi (Lofi Songs),11,Agar Ho Tum (From _Mr. And Mrs. Mahi_),11. Agar Ho Tum (From _Mr. And Mrs. Mahi_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\12. Zara Sa.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\12. Zara Sa.mp3,hindi,study,Study Music Hindi (Lofi Songs),12,Zara Sa,12. Zara Sa.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\13. Ranjha (From _Shershaah_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\13. Ranjha (From _Shershaah_).mp3,hindi,study,Study Music Hindi (Lofi Songs),13,Ranjha (From _Shershaah_),13. Ranjha (From _Shershaah_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\14. Bolna (From _Kapoor & Sons (Since 1921)_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\14. Bolna (From _Kapoor & Sons (Since 1921)_).mp3,hindi,study,Study Music Hindi (Lofi Songs),14,Bolna (From _Kapoor & Sons (Since 1921)_),14. Bolna (From _Kapoor & Sons (Since 1921)_).mp3
